Replicate number,Tool,Percent_sig,Dataset
ArcticFreshWater.303,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.304,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.305,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.306,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.307,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.308,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.309,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.310,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.311,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.312,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.313,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.314,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.315,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.316,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.317,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.318,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.319,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.320,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.321,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.322,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.323,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.324,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.325,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.326,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.327,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.328,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.329,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.330,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.331,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.332,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.333,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.334,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.335,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.336,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.337,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.338,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.339,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.340,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.341,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.342,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.343,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.344,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.345,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.346,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.347,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.348,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.349,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.350,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.351,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.352,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.353,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.354,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.355,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.356,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.357,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.358,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.359,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.360,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.361,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.362,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.363,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.364,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.365,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.366,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.367,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.368,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.369,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.370,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.371,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.372,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.373,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.374,DESeq2,0.00152446,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.375,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.376,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.377,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.378,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.379,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.380,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.381,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.382,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.383,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.384,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.385,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.386,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.387,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.388,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.389,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.390,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.391,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.392,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.393,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.394,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.395,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.396,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.397,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.398,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.399,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.400,DESeq2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.401,edgeR,0.507645167,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.402,edgeR,0.490876107,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.403,edgeR,0.670762382,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.404,edgeR,0.495449487,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.405,edgeR,0.469533668,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.406,edgeR,0.580819245,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.407,edgeR,0.513743007,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.408,edgeR,0.483253807,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.409,edgeR,0.408555269,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.410,edgeR,0.414653109,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.411,edgeR,0.500022867,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.412,edgeR,0.506120707,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.413,edgeR,0.407030809,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.414,edgeR,0.503071787,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.415,edgeR,0.561001265,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.416,edgeR,0.524414226,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.417,edgeR,0.524414226,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.418,edgeR,0.576245865,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.419,edgeR,0.425324329,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.420,edgeR,0.519840846,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.421,edgeR,0.501547327,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.422,edgeR,0.414653109,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.423,edgeR,0.594539384,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.424,edgeR,0.516791926,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.425,edgeR,0.527463146,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.426,edgeR,0.532036526,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.427,edgeR,0.474107048,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.428,edgeR,0.480204887,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.429,edgeR,0.435995549,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.430,edgeR,0.443617848,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.431,edgeR,0.442093388,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.432,edgeR,0.449715688,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.433,edgeR,0.554903425,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.434,edgeR,0.634175343,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.435,edgeR,0.487827187,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.436,edgeR,0.481729347,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.437,edgeR,0.548805586,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.438,edgeR,0.522889766,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.439,edgeR,0.460386908,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.440,edgeR,0.582343705,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.441,edgeR,0.551854506,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.442,edgeR,0.407030809,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.443,edgeR,0.496973947,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.444,edgeR,0.472582588,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.445,edgeR,0.489351647,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.446,edgeR,0.550330046,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.447,edgeR,0.570148025,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.448,edgeR,0.513743007,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.449,edgeR,0.432946629,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.450,edgeR,0.570148025,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.451,edgeR,0.478680427,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.452,edgeR,0.539658826,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.453,edgeR,0.451240148,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.454,edgeR,0.510694087,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.455,edgeR,0.449715688,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.456,edgeR,0.408555269,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.457,edgeR,0.554903425,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.458,edgeR,0.550330046,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.459,edgeR,0.449715688,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.460,edgeR,0.423799869,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.461,edgeR,0.550330046,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.462,edgeR,0.464960288,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.463,edgeR,0.454289068,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.464,edgeR,0.432946629,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.465,edgeR,0.451240148,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.466,edgeR,0.440568928,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.467,edgeR,0.495449487,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.468,edgeR,0.519840846,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.469,edgeR,0.500022867,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.470,edgeR,0.500022867,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.471,edgeR,0.417702029,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.472,edgeR,0.538134366,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.473,edgeR,0.518316386,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.474,edgeR,0.532036526,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.475,edgeR,0.489351647,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.476,edgeR,0.501547327,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.477,edgeR,0.515267466,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.478,edgeR,0.493925027,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.479,edgeR,0.532036526,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.480,edgeR,0.518316386,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.481,edgeR,0.561001265,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.482,edgeR,0.548805586,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.483,edgeR,0.449715688,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.484,edgeR,0.448191228,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.485,edgeR,0.568623565,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.486,edgeR,0.500022867,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.487,edgeR,0.429897709,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.488,edgeR,0.495449487,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.489,edgeR,0.461911368,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.490,edgeR,0.539658826,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.491,edgeR,0.437520009,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.492,edgeR,0.512218547,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.493,edgeR,0.498498407,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.494,edgeR,0.504596247,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.495,edgeR,0.536609906,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.496,edgeR,0.516791926,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.497,edgeR,0.489351647,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.498,edgeR,0.525938686,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.499,edgeR,0.402457429,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.500,edgeR,0.548805586,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.501,LEfSe,1.044637059,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.502,LEfSe,0.985346848,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.503,LEfSe,1.46813857,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.504,LEfSe,0.903469889,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.505,LEfSe,1.033343686,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.506,LEfSe,1.273327875,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.507,LEfSe,1.058753776,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.508,LEfSe,1.084163867,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.509,LEfSe,0.779242779,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.510,LEfSe,0.855473051,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.511,LEfSe,0.940173353,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.512,LEfSe,0.965583444,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.513,LEfSe,0.866766425,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.514,LEfSe,1.010756938,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.515,LEfSe,1.106750614,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.516,LEfSe,0.990993535,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.517,LEfSe,1.103927271,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.518,LEfSe,1.694006042,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.519,LEfSe,0.815946244,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.520,LEfSe,1.081340523,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.521,LEfSe,0.988170191,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.522,LEfSe,0.962760101,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.523,LEfSe,1.123690674,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.524,LEfSe,1.027696999,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.525,LEfSe,1.391908298,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.526,LEfSe,1.027696999,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.527,LEfSe,0.93735001,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.528,LEfSe,0.875236455,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.529,LEfSe,0.832886304,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.530,LEfSe,0.993816878,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.531,LEfSe,0.861119738,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.532,LEfSe,0.923233293,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.533,LEfSe,1.242271097,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.534,LEfSe,1.298737965,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.535,LEfSe,0.878059798,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.536,LEfSe,1.013580282,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.537,LEfSe,1.307207996,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.538,LEfSe,0.951466727,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.539,LEfSe,0.892176515,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.540,LEfSe,1.09545724,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.541,LEfSe,1.154747452,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.542,LEfSe,0.852649708,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.543,LEfSe,1.041813716,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.544,LEfSe,0.942996697,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.545,LEfSe,0.940173353,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.546,LEfSe,1.129337361,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.547,LEfSe,1.007933595,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.548,LEfSe,0.965583444,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.549,LEfSe,0.835709647,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.550,LEfSe,1.154747452,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.551,LEfSe,0.971230131,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.552,LEfSe,1.307207996,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.553,LEfSe,0.993816878,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.554,LEfSe,1.09545724,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.555,LEfSe,1.19427426,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.556,LEfSe,0.886529829,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.557,LEfSe,1.050283746,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.558,LEfSe,0.993816878,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.559,LEfSe,1.041813716,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.560,LEfSe,0.892176515,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.561,LEfSe,1.208390977,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.562,LEfSe,1.143454078,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.563,LEfSe,0.971230131,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.564,LEfSe,0.866766425,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.565,LEfSe,0.971230131,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.566,LEfSe,0.942996697,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.567,LEfSe,1.067223806,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.568,LEfSe,1.129337361,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.569,LEfSe,1.233801067,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.570,LEfSe,1.09545724,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.571,LEfSe,0.971230131,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.572,LEfSe,1.197097603,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.573,LEfSe,1.177334199,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.574,LEfSe,1.118043988,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.575,LEfSe,0.979700161,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.576,LEfSe,0.976876818,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.577,LEfSe,1.050283746,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.578,LEfSe,0.866766425,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.579,LEfSe,1.010756938,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.580,LEfSe,0.934526666,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.581,LEfSe,1.106750614,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.582,LEfSe,1.089810554,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.583,LEfSe,0.861119738,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.584,LEfSe,1.005110252,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.585,LEfSe,1.101103927,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.586,LEfSe,0.957113414,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.587,LEfSe,1.041813716,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.588,LEfSe,0.962760101,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.589,LEfSe,0.951466727,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.590,LEfSe,1.07851718,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.591,LEfSe,1.010756938,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.592,LEfSe,0.942996697,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.593,LEfSe,1.067223806,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.594,LEfSe,0.909116576,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.595,LEfSe,1.072870493,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.596,LEfSe,1.225331037,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.597,LEfSe,0.974053474,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.598,LEfSe,1.355204834,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.599,LEfSe,0.923233293,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.600,LEfSe,1.08698721,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.601,MaAsLin2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.602,MaAsLin2,0,Freshwater - Arctic
  ASVs: 65597,,,
ArcticFreshWater.603,MaAsLin2,0,Freshwater - Arctic
  ASVs: 65597,,,
